post_date,lastpull_ts,link,price,year,make,model,body,mileage,title_type,city,state,seller,trim,ext_color,int_color,transmission,liters,cylinders,fuel_type,n_doors,ext_condition,int_condition,drive_type,VIN,n_pics
2020-03-21,1584802982,https://cars.ksl.com/listing/6270924,10500,2010,Jeep,Liberty,Sport Utility,76182.0,,Salt Lake City,UT,Dealer,Limited,brilliant black crystal,dark slate gray,,3.7,6.0,Gasoline,4.0,,,4-Wheel Drive,1J4PN5GK4AW150710,7
2020-03-21,1584802983,https://cars.ksl.com/listing/5830300,32900,2018,Ford,Transit,Van,23470.0,Clean Title,South Salt Lake,UT,Dealer,XLT,white,gray,Automatic,,6.0,Gasoline,,,,,1FBAX2CG9JKA73379,20
2020-03-21,1584802983,https://cars.ksl.com/listing/5987985,41997,2018,Ram,2500,Truck,48389.0,,Sandy,UT,Dealer,Laramie,,,Automatic,,6.0,Diesel,,,,4-Wheel Drive,3C6UR5FL5JG242017,26
2020-03-21,1584802984,https://cars.ksl.com/listing/6324014,39000,2019,Jeep,Wrangler,Sport Utility,435.0,,Salt Lake City,UT,Dealer,Rubicon,gray,black,Automatic,,4.0,Gasoline,4.0,,,4-Wheel Drive,1C4HJXFN2KW525993,54
2020-03-21,1584802985,https://cars.ksl.com/listing/6107399,14000,2017,Jeep,Renegade,Sport Utility,22198.0,,Afton,WY,Dealer,Latitude,glacier metallic,black,Manual,1.4,4.0,Gasoline,4.0,,,4-Wheel Drive,ZACCJBBHXHPF14100,31
2020-03-21,1584802987,https://cars.ksl.com/listing/6122033,6995,2013,Volkswagen,Passat,Sedan,86609.0,Clean Title,Draper,UT,Dealer,S with Appearance,gray,titan black,Automatic,,5.0,Gasoline,4.0,,,,1VWAH7A3XDC100204,18
2020-03-21,1584802988,https://cars.ksl.com/listing/6122029,16995,2016,Honda,Accord,Sedan,34663.0,Clean Title,Draper,UT,Dealer,EX-L,black,gray,Automatic,,4.0,Gasoline,4.0,,,,1HGCR2F87GA048449,21
2020-03-21,1584803008,https://cars.ksl.com/listing/6122027,11995,2017,Volkswagen,Passat,Sedan,82565.0,Clean Title,Draper,UT,Dealer,R-Line with Comfort Package,black,moonrock gray,Automatic,,4.0,Gasoline,4.0,,,,1VWDT7A38HC036682,29
2020-03-21,1584803009,https://cars.ksl.com/listing/6122026,9995,2017,Hyundai,Sonata,Sedan,74180.0,Clean Title,Draper,UT,Dealer,2.4L,white,gray,Automatic,,4.0,Gasoline,4.0,,,,5NPE24AF9HH578980,22
2020-03-21,1584803009,https://cars.ksl.com/listing/6122025,17995,2018,Toyota,RAV4,Sport Utility,37363.0,Clean Title,Draper,UT,Dealer,LE,silver,black,Automatic,,4.0,Gasoline,4.0,,,4-Wheel Drive,2T3BFREV4JW740180,23
2020-03-21,1584803010,https://cars.ksl.com/listing/6324013,23500,2017,GMC,1500,Truck,45390.0,,Salt Lake City,UT,Dealer,SLE,black,jet black,Automatic,,8.0,Gasoline,4.0,,,4-Wheel Drive,3GTU2MEC5HG170285,48
2020-03-21,1584803012,https://cars.ksl.com/listing/6122021,20995,2019,Nissan,Pathfinder,Sport Utility,23284.0,Clean Title,Draper,UT,Dealer,SV,,charcoal,Automatic,,6.0,Gasoline,4.0,,,4-Wheel Drive,5N1DR2MM1KC580694,26
2020-03-21,1584803012,https://cars.ksl.com/listing/6132313,7995,2016,Scion,tC,Coupe,42606.0,Rebuilt/Reconstructed Title,Midvale,UT,Dealer,,brown,black,Automatic,,4.0,Gasoline,,,,FWD,JTKJF5C75GJ015096,39
2020-03-21,1584803013,https://cars.ksl.com/listing/6254038,15999,2017,Subaru,Crosstrek,Sport Utility,44556.0,,Draper,UT,Dealer,Limited,crystal black silica,black,,,4.0,Gasoline,4.0,,,,JF2GPANC8H8214235,31
2020-03-21,1584803015,https://cars.ksl.com/listing/6254036,27789,2018,Chevrolet,Traverse,Sport Utility,34510.0,,Draper,UT,Dealer,Premier,mosaic black metallic,jet black,Automatic,,6.0,Gasoline,4.0,,,AWD,1GNEVJKW3JJ103737,31
2020-03-21,1584803016,https://cars.ksl.com/listing/6132311,9995,2011,Jeep,Grand Cherokee,Sport Utility,167463.0,Clean Title,Midvale,UT,Dealer,Laredo,black,black,Automatic,,6.0,Flex Fuel,,,,4-Wheel Drive,1J4RR4GG7BC600467,36
2020-03-21,1584803017,https://cars.ksl.com/listing/6254034,20899,2015,Ford,Flex,Sport Utility,11442.0,,Draper,UT,Dealer,Limited with EcoBoost,tuxedo black metallic,,Automatic,,6.0,Gasoline,4.0,,,AWD,2FMHK6DT1FBA18739,31
2020-03-21,1584803020,https://cars.ksl.com/listing/6007724,29295,2017,Chevrolet,Traverse,Sport Utility,31610.0,,Burley,ID,Dealer,Premier,iridescent pearl tricoat,dark titanium/light titanium w/perforated leather-,Automatic,,6.0,Gasoline,,,,AWD,1GNKVJKD3HJ169068,23
2020-03-21,1584803020,https://cars.ksl.com/listing/6132309,14995,2010,Cadillac,Escalade,Sport Utility,130489.0,Clean Title,Midvale,UT,Dealer,Luxury,bronw,black,Automatic,,8.0,Flex Fuel,,,,AWD,1GYUKBEF8AR238853,47
2020-03-21,1584803021,https://cars.ksl.com/listing/6254033,18289,2019,Subaru,Impreza,Sedan,12307.0,,Draper,UT,Dealer,Limited,crystal black silica,black,,,4.0,Gasoline,4.0,,,,4S3GTAT66K3713711,31
2020-03-21,1584803023,https://cars.ksl.com/listing/6270896,30875,2018,Dodge,Durango,Sport Utility,30318.0,,Delta,UT,Dealer,GT,billet,,Automatic,,6.0,Gasoline,4.0,,,4-Wheel Drive,1C4RDJDG4JC205667,19
2020-03-21,1584803023,https://cars.ksl.com/listing/6254031,16978,2017,BMW,3 Series,Sedan,5706.0,,Woods Cross,UT,Dealer,330i xDrive,mineral gray metallic,black,Automatic,,4.0,Gasoline,4.0,,,AWD,WBA8D9C50HK678439,32
2020-03-21,1584803024,https://cars.ksl.com/listing/6254030,19999,2016,Jeep,Cherokee,Sport Utility,57843.0,,Woods Cross,UT,Dealer,Trailhawk,mango tango pearlcoat,black,Automatic,,6.0,Gasoline,4.0,,,AWD,1C4PJMBS0GW142972,22
2020-03-21,1584803026,https://cars.ksl.com/listing/6254027,11699,2012,Ford,Edge,Wagon,61567.0,,Woods Cross,UT,Dealer,Sport,white platinum metallic tri-coat,charcoal black,Automatic,,6.0,Gasoline,4.0,,,FWD,2FMDK3AK9CBA56756,31
2020-03-21,1584803028,https://cars.ksl.com/listing/6254026,23199,2018,Ram,1500,Truck,13068.0,,Woods Cross,UT,Dealer,Express,brilliant black crystal pearlcoat,diesel gray/black,Automatic,,8.0,Gasoline,4.0,,,4-Wheel Drive,1C6RR7FT4JS207494,31
2020-03-21,1584803029,https://cars.ksl.com/listing/6254025,28999,2017,Ford,Expedition,Sport Utility,29029.0,,Woods Cross,UT,Dealer,Limited,ingot silver,ebony,Automatic,,6.0,Gasoline,4.0,,,4-Wheel Drive,1FMJU2AT2HEA48848,30
2020-03-21,1584803030,https://cars.ksl.com/listing/6254024,30999,2018,Buick,Enclave,Sport Utility,220.0,,Woods Cross,UT,Dealer,Premium,satin steel metallic,dark galvanized,Automatic,,6.0,Gasoline,4.0,,,AWD,5GAEVBKW8JJ209584,31
2020-03-21,1584803032,https://cars.ksl.com/listing/6254023,27799,2018,GMC,Acadia,Sport Utility,14984.0,,Woods Cross,UT,Dealer,Denali,white frost tricoat,cocoa/ shale,Automatic,,6.0,Gasoline,4.0,,,AWD,1GKKNXLS3JZ114804,31
2020-03-21,1584803034,https://cars.ksl.com/listing/6254551,31992,2016,Chevrolet,Tahoe,Sport Utility,48299.0,,Salt Lake City,UT,Dealer,LTZ,white,black,Automatic,,8.0,Gasoline,4.0,Excellent,Excellent,4-Wheel Drive,1GNSKCKC8GR357192,50
2020-03-21,1584803036,https://cars.ksl.com/listing/6237113,32353,2019,Ford,F-150,Truck,16205.0,,Salt Lake City,UT,Dealer,XLT,school bus yellow,medium earth gray,Automatic,,6.0,Gasoline,4.0,,,4-Wheel Drive,1FTEW1E43KKD83283,38
2020-03-21,1584803036,https://cars.ksl.com/listing/6254022,26999,2017,Ford,F-150,Truck,49396.0,,Woods Cross,UT,Dealer,Lariat,ingot silver metallic,black,Automatic,,8.0,Flex Fuel,4.0,,,4-Wheel Drive,1FTEW1EF9HFA19730,31
2020-03-21,1584803037,https://cars.ksl.com/listing/6324012,11500,2017,Hyundai,Elantra,Sedan,39339.0,,Salt Lake City,UT,Dealer,Limited,black,black,Automatic,,4.0,Gasoline,4.0,,,FWD,5NPD84LF3HH081351,50
2020-03-21,1584803041,https://cars.ksl.com/listing/6254550,18492,2018,Toyota,Sienna,Van,25550.0,,Salt Lake City,UT,Dealer,XLE,parisian night pearl,black,Automatic,,6.0,Gasoline,4.0,Excellent,Excellent,FWD,5TDYZ3DCXJS919159,50
2020-03-21,1584803043,https://cars.ksl.com/listing/6254018,27599,2018,Ram,1500,Truck,16971.0,,Woods Cross,UT,Dealer,Laramie,true blue pearlcoat,lt frost beige/brown,Automatic,,8.0,Gasoline,4.0,,,4-Wheel Drive,1C6RR7NT4JS215886,31
2020-03-21,1584803045,https://cars.ksl.com/listing/6254016,31199,2018,Honda,Pilot,Sport Utility,13939.0,,Woods Cross,UT,Dealer,Elite,white diamond pearl,beige,Automatic,,6.0,Gasoline,4.0,,,4-Wheel Drive,5FNYF6H08JB061169,31
2020-03-21,1584803045,https://cars.ksl.com/listing/6254014,18499,2017,Ford,Explorer,Sport Utility,29609.0,,Woods Cross,UT,Dealer,Base,ingot silver metallic,medium light camel,Automatic,,6.0,Gasoline,4.0,,,AWD,1FM5K8B8XHGB29198,31
2020-03-21,1584803046,https://cars.ksl.com/listing/6090913,28471,2015,Ram,1500,Truck,67146.0,,Delta,UT,Dealer,Laramie,bright white,,Automatic,,8.0,Gasoline,4.0,,,4-Wheel Drive,1C6RR7NT4FS628074,10
2020-03-21,1584803048,https://cars.ksl.com/listing/6106817,4950,2012,Mitsubishi,Galant,Sedan,93844.0,Clean Title,Ammon,ID,Dealer,FE,white,tan,Automatic,,4.0,Gasoline,4.0,,,,4A32B2FFXCE019282,7
2020-03-21,1584803048,https://cars.ksl.com/listing/6237101,25093,2019,Mazda,CX-5,Sport Utility,19192.0,Clean Title,St. George,UT,Dealer,Touring,snowflake white pearl mica,black,Automatic,,4.0,Gasoline,4.0,,,AWD,JM3KFBCM6K0614370,27
2020-03-21,1584803049,https://cars.ksl.com/listing/6061767,19500,2017,Toyota,Sienna,Van,34904.0,,Lindon,UT,Dealer,SE,white,black,Automatic,,6.0,Gasoline,4.0,,,FWD,5TDXZ3DC3HS832628,32
2020-03-21,1584803050,https://cars.ksl.com/listing/6324011,1250,2001,Honda,Accord,Sedan,267411.0,,Salt Lake City,UT,Dealer,LX,gold,,Manual,,4.0,Gasoline,4.0,,,FWD,JHMCG55471C024134,42
2020-03-21,1584803052,https://cars.ksl.com/listing/6121950,14912,2019,Toyota,Corolla,Sedan,38121.0,,Burley,ID,Dealer,L,silver,almond,Automatic,,4.0,Gasoline,4.0,,,FWD,2T1BURHE8KC156300,28
2020-03-21,1584803052,https://cars.ksl.com/listing/5827999,20042,2017,Dodge,Grand Caravan,Minivan,30208.0,Clean Title,Salt Lake City,UT,Dealer,GT,billet clearcoat,black,Automatic,,6.0,Flex Fuel,4.0,,,,2C4RDGEG4HR845395,22
2020-03-21,1584803054,https://cars.ksl.com/listing/5827998,16877,2017,Dodge,Grand Caravan,Minivan,33996.0,Clean Title,Salt Lake City,UT,Dealer,SXT,billet clearcoat,black/light graystone,Automatic,,6.0,Flex Fuel,4.0,,,,2C4RDGCG9HR863880,23
2020-03-21,1584803055,https://cars.ksl.com/listing/6237100,20025,2019,Dodge,Journey,Sport Utility,13046.0,Clean Title,St. George,UT,Dealer,Crossroad,granite pearlcoat,black,Automatic,,6.0,Gasoline,4.0,,,AWD,3C4PDDGG9KT774847,28
2020-03-21,1584803056,https://cars.ksl.com/listing/6240792,21724,2016,Chevrolet,Traverse,Sport Utility,65417.0,Clean Title,St. George,UT,Dealer,LTZ,mosaic black metallic,ebony,Automatic,,6.0,Gasoline,4.0,,,FWD,1GNKRJKDXGJ235134,28
2020-03-21,1584803057,https://cars.ksl.com/listing/5827996,16877,2017,Dodge,Grand Caravan,Minivan,33704.0,Clean Title,Salt Lake City,UT,Dealer,SXT,billet clearcoat,black/light graystone,Automatic,,6.0,Flex Fuel,4.0,,,,2C4RDGCG5HR867442,23
2020-03-21,1584803059,https://cars.ksl.com/listing/6253956,20195,2016,Dodge,Charger,Sedan,28498.0,,Sandy,UT,Dealer,SXT,go mango,black,Automatic,,6.0,Gasoline,4.0,,,RWD,2C3CDXHG9GH302280,22
2020-03-21,1584803060,https://cars.ksl.com/listing/6253955,20497,2017,Chrysler,300,Sedan,30054.0,,Sandy,UT,Dealer,Limited,bright white clearcoat,black,Automatic,,6.0,Gasoline,4.0,,,AWD,2C3CCARG0HH534248,22
2020-03-21,1584803061,https://cars.ksl.com/listing/6237097,16619,2013,Toyota,Highlander,Sport Utility,101069.0,,Layton,UT,Dealer,Limited,white,,Automatic,,6.0,Gasoline,4.0,,,AWD,5TDDK3EH7DS207838,42
2020-03-21,1584803063,https://cars.ksl.com/listing/5865555,16595,2016,Subaru,Outback,Sport Utility,48450.0,Clean Title,Orem,UT,Dealer,2.5i Premium,blue,,Automatic,,4.0,Gasoline,4.0,,,,4S4BSAFC0G3310096,25
2020-03-21,1584803064,https://cars.ksl.com/listing/6322255,17750,2018,Hyundai,Tucson,Sport Utility,25143.0,,Salt Lake City,UT,Dealer,SEL,ruby wine,beige,Automatic,,4.0,Gasoline,4.0,,,AWD,KM8J3CA44JU600542,24
2020-03-21,1584803064,https://cars.ksl.com/listing/6288726,6900,2004,Ford,F-350,Truck,180000.0,Clean Title,Salt Lake City,UT,Dealer,XL,yellow,gray,Automatic,,8.0,Diesel,4.0,Very Good,Very Good,4-Wheel Drive,1FDWW37P84EC21654,14
2020-03-21,1584803065,https://cars.ksl.com/listing/6121906,40500,2019,Ford,F-250,Truck,35347.0,,Layton,UT,Dealer,XLT,white,medium earth gray,Automatic,,8.0,Diesel,4.0,,,4-Wheel Drive,1FT7W2BT9KED73978,24
2020-03-21,1584803065,https://cars.ksl.com/listing/6324010,9200,2006,Ford,Ranger,Truck,67345.0,Clean Title,Lake Point,UT,Owner,XLT,white,gray,Manual,,6.0,Gasoline,2.0,Excellent,Excellent,4-Wheel Drive,1FTZR15E66PA37500,10
2020-03-21,1584803066,https://cars.ksl.com/listing/6191007,34995,2015,Chevrolet,Silverado 2500HD,Truck,124483.0,Clean Title,Jackson,WY,Dealer,LTZ,black,black,Automatic,,8.0,Diesel,,,,4-Wheel Drive,1GC1KWE8XFF105120,22
2020-03-21,1584803071,https://cars.ksl.com/listing/6136756,12924,2012,Audi,Q5,Sport Utility,73325.0,Clean Title,Orem,UT,Dealer,Premium Plus,monsoon gray metallic,cinnamon,Automatic,,4.0,Gasoline,4.0,,,AWD,WA1LFAFP5CA133805,53
2020-03-21,1584803072,https://cars.ksl.com/listing/6289001,7495,2012,Subaru,Outback,Wagon,179690.0,Clean Title,South Salt Lake,UT,Dealer,2.5i Limited,red,black,Automatic,,4.0,Gasoline,4.0,Excellent,Excellent,AWD,4S4BRBJC5C3261934,37
2020-03-21,1584803073,https://cars.ksl.com/listing/6160921,24599,2015,Ford,Expedition,Sport Utility,23691.0,,Las Vegas,NV,Dealer,Limited,ingot silver metallic,dune,Automatic,,6.0,Gasoline,4.0,,,RWD,1FMJU1KT1FEF13125,35
2020-03-21,1584803074,https://cars.ksl.com/listing/6160920,21899,2017,Dodge,Challenger,Coupe,15304.0,,Las Vegas,NV,Dealer,R/T Shaker,go mango,black,Automatic,,8.0,Gasoline,2.0,,,,2C3CDZBT9HH640345,32
2020-03-21,1584803074,https://cars.ksl.com/listing/6324009,2800,1999,Dodge,Ram 1500,Truck,180000.0,Clean Title,Tooele,UT,Owner,Sport,,,Automatic,,8.0,Gasoline,2.0,,,4-Wheel Drive,1B7HF16ZXXS182818,1
2020-03-21,1584803075,https://cars.ksl.com/listing/6220606,36995,2015,Chevrolet,Silverado 2500HD,Truck,129748.0,Clean Title,Lehi,UT,Dealer,LTZ,white,jet black,Automatic,,8.0,Diesel,,,,4-Wheel Drive,1GC1KWE82FF117018,37
2020-03-21,1584803076,https://cars.ksl.com/listing/6220605,44995,2014,Ram,2500,Truck,44753.0,Clean Title,Lehi,UT,Dealer,Laramie,black,black,Automatic,,6.0,Diesel,,,,4-Wheel Drive,3C6UR5FL4EG173553,35
2020-03-21,1584803077,https://cars.ksl.com/listing/5827978,17997,2017,Ford,Edge,Sport Utility,38068.0,,Willard,UT,Dealer,Titanium,red,red,Automatic,,4.0,Gasoline,4.0,,,FWD,2FMPK3K97HBC17573,28
2020-03-21,1584803077,https://cars.ksl.com/listing/6324008,11995,2016,Chevrolet,Impala,Sedan,81300.0,Clean Title,Orem,UT,Dealer,LS,white,cloth,Automatic,,4.0,Gasoline,,,,,2G11X5SA8G9164172,22
2020-03-21,1584803080,https://cars.ksl.com/listing/6220604,31995,2014,Ford,F-350,Truck,133521.0,Clean Title,Lehi,UT,Dealer,Lariat,silver,black,Automatic,,8.0,Diesel,,,,4-Wheel Drive,1FT8W3BT8EEA01160,33
2020-03-21,1584803081,https://cars.ksl.com/listing/6324006,16000,2016,Mini,Cooper Clubman,Wagon,15271.0,,Salt Lake City,UT,Dealer,,blue,,,,3.0,Gasoline,4.0,,,FWD,WMWLN5C5XG2E30023,50
2020-03-21,1584803082,https://cars.ksl.com/listing/6324005,15995,2009,GMC,1500,Truck,124752.0,Clean Title,Orem,UT,Dealer,Work Truck,black,leather,Automatic,,8.0,Flex Fuel,,,,4-Wheel Drive,3GTEK13339G240759,25
2020-03-21,1584803084,https://cars.ksl.com/listing/6245569,29998,2014,Jeep,Wrangler,Convertible,50110.0,,Caldwell,ID,Dealer,Rubicon,white,dark saddle/black,,3.6,6.0,Gasoline,4.0,,,4-Wheel Drive,1C4BJWFG4EL245628,30
2020-03-21,1584803084,https://cars.ksl.com/listing/6324004,5995,2005,Lincoln,Navigator,Sport Utility,146558.0,Clean Title,Orem,UT,Dealer,Ultimate,black,leather,Automatic,,8.0,Gasoline,,,,4-Wheel Drive,5LMFU28545LJ15726,28
2020-03-21,1584803085,https://cars.ksl.com/listing/6324003,22995,2015,Ford,F-150,Truck,119285.0,Clean Title,Orem,UT,Dealer,XLT,white,cloth,Automatic,,6.0,Gasoline,,,,4-Wheel Drive,1FTFW1EG1FKD80516,22
2020-03-21,1584803085,https://cars.ksl.com/listing/6324002,28997,2017,Toyota,Tacoma,Truck,39711.0,Clean Title,Centerville,UT,Dealer,TRD Off Road,white,"cement gray, cloth",Automatic,,6.0,Gasoline,,,,4-Wheel Drive,3TMCZ5ANXHM108547,23
2020-03-21,1584803086,https://cars.ksl.com/listing/6324001,30997,2015,Ford,F-350,Truck,91364.0,Clean Title,Centerville,UT,Dealer,XLT,white,,Automatic,,8.0,Diesel,,,,4-Wheel Drive,1FT8W3BT8FEA48559,20
2020-03-21,1584803087,https://cars.ksl.com/listing/6324000,10495,2012,Kia,Sorento,Sport Utility,74025.0,Clean Title,Orem,UT,Dealer,LX,maroon,cloth,Automatic,,4.0,Gasoline,,,,AWD,5XYKTCA63CG196020,21
2020-03-21,1584803087,https://cars.ksl.com/listing/6303822,13900,2014,Nissan,Maxima,Sedan,48823.0,,Midvale,UT,Dealer,3.5 SV,gun metallic,charcoal,Automatic,,6.0,Gasoline,4.0,,,FWD,1N4AA5AP8EC910338,26
2020-03-21,1584803089,https://cars.ksl.com/listing/6323998,18000,2018,Honda,CR-V,Sport Utility,21760.0,,Salt Lake City,UT,Dealer,LX,silver,,Automatic,,4.0,Gasoline,4.0,,,4-Wheel Drive,2HKRW6H35JH211237,43
2020-03-21,1584803090,https://cars.ksl.com/listing/5970346,4995,2007,Honda,Pilot,Sport Utility,184344.0,,Murray,UT,Dealer,EX,,,Automatic,,6.0,Gasoline,,,,FWD,5FNYF28487B007472,30
2020-03-21,1584803091,https://cars.ksl.com/listing/5970343,40895,2019,Chevrolet,Tahoe,Sport Utility,37180.0,,Rexburg,ID,Dealer,LT,satin steel metallic,jet black/dark ash,Automatic,,8.0,Gasoline,,,,4-Wheel Drive,1GNSKBKC5KR121389,19
2020-03-21,1584803091,https://cars.ksl.com/listing/6288974,23995,2013,Ford,F-150,Truck,68033.0,,Boise,ID,Dealer,,green gem metallic,pale adobe,Automatic,,8.0,Flex Fuel,,,,4-Wheel Drive,1FTFW1EF4DFB30541,0
2020-03-21,1584803093,https://cars.ksl.com/listing/6288973,8995,2006,Ford,Ranger,Truck,116646.0,,Boise,ID,Dealer,,red,,Automatic,,6.0,Gasoline,,,,4-Wheel Drive,1FTZR15E66PA60615,0
2020-03-21,1584803094,https://cars.ksl.com/listing/6268860,6500,2007,GMC,Yukon,SUV,221463.0,Clean Title,Blackfoot,ID,Owner,SLT,black,black,Automatic,,8.0,Flex Fuel,4.0,Good,Very Good,4-Wheel Drive,1GKFK13077J164196,15
2020-03-21,1584803095,https://cars.ksl.com/listing/5867904,4995,2008,Toyota,Camry Solara,Coupe,114565.0,Clean Title,Chubbuck,ID,Dealer,SE,gray,unspecified,Automatic,,6.0,Gasoline,,,,FWD,4T1CA30P18U153270,11
2020-03-21,1584803095,https://cars.ksl.com/listing/6288968,33995,2019,Ram,1500,Truck,3250.0,,Pocatello,ID,Dealer,,blue streak pearl coat,,Automatic,,8.0,Gasoline,,,,4-Wheel Drive,1C6SRFBT5KN907185,31
2020-03-21,1584803097,https://cars.ksl.com/listing/6288967,24999,2015,Ford,F-150,Truck,66493.0,,Pocatello,ID,Dealer,,black,,Automatic,,6.0,Flex Fuel,,,,4-Wheel Drive,1FTEW1E88FKD51700,3
2020-03-21,1584803098,https://cars.ksl.com/listing/6288965,13676,2015,Mazda,Mazda6,Sedan,87296.0,,Pocatello,ID,Dealer,i Grand Touring,red,,Automatic,,4.0,Gasoline,,,,,JM1GJ1W59F1204920,4
2020-03-21,1584803100,https://cars.ksl.com/listing/6108940,2999,2008,Buick,Enclave,Sport Utility,183938.0,Clean Title,Midvale,UT,Dealer,CXL,black,black,Automatic,,6.0,Gasoline,4.0,,,AWD,5GAEV23708J155702,26
2020-03-21,1584803100,https://cars.ksl.com/listing/6175188,13995,2013,Cadillac,ATS,Sedan,59320.0,Clean Title,Springville,UT,Dealer,Performance,white,leather,Automatic,,4.0,Gasoline,,,,RWD,1G6AC5SX3D0140183,24
2020-03-21,1584803102,https://cars.ksl.com/listing/6175184,12995,2017,Nissan,Altima,Sedan,55604.0,Clean Title,Orem,UT,Dealer,2.5 SV,silver,cloth,Automatic,,4.0,Gasoline,,,,FWD,1N4AL3AP0HC177947,22
2020-03-21,1584803103,https://cars.ksl.com/listing/6175183,9995,2016,Chevrolet,Malibu Limited,Sedan,92172.0,Clean Title,Orem,UT,Dealer,LS,silver,cloth,Automatic,,4.0,Gasoline,,,,,1G11B5SA7GF166128,20
2020-03-21,1584803104,https://cars.ksl.com/listing/6185492,27995,2016,Ford,Explorer,Sport Utility,66479.0,Clean Title,Orem,UT,Dealer,Platinum,black,leather,Automatic,,6.0,Gasoline,,,,AWD,1FM5K8HT0GGD33373,28
2020-03-21,1584803106,https://cars.ksl.com/listing/6043621,7800,2011,Mini,Cooper Countryman,Wagon,124125.0,Clean Title,Salt Lake City,UT,Dealer,S,white,black,Manual,,4.0,Gasoline,4.0,,,AWD,WMWZC5C51BWH99984,25
2020-03-21,1584803109,https://cars.ksl.com/listing/6175179,14995,2015,Acura,RDX,Sport Utility,81574.0,Clean Title,Orem,UT,Dealer,,maroon,leather,Automatic,,6.0,Gasoline,,,,FWD,5J8TB3H35FL013455,24
2020-03-21,1584803110,https://cars.ksl.com/listing/6175177,15995,2015,Chevrolet,Traverse,Sport Utility,49592.0,Clean Title,Orem,UT,Dealer,LS,blue,cloth,Automatic,,6.0,Gasoline,,,,FWD,1GNKRFED2FJ127971,23
2020-03-21,1584803130,https://cars.ksl.com/listing/6043616,106998,2019,Land Rover,Range Rover,Sport Utility,4993.0,,Highland,UT,Dealer,,white,ebony/ebony/ebony/cirrus,Automatic,,8.0,Gasoline,4.0,,,4-Wheel Drive,SALGS2RE4KA535793,27
2020-03-21,1584803131,https://cars.ksl.com/listing/5970323,2995,2000,GMC,1500,Truck,192945.0,Clean Title,Bountiful,UT,Dealer,,summit white,graphite,Automatic,,6.0,Gasoline,2.0,,,,1GTEC14W9YE185083,6
2020-03-21,1584803132,https://cars.ksl.com/listing/6175130,43900,2016,Chevrolet,Silverado 3500HD,Truck,62163.0,Clean Title,Pleasant Grove,UT,Dealer,LTZ,black,black,Automatic,,8.0,Diesel,,,,4-Wheel Drive,1GC4K0E8XGF123337,32
2020-03-21,1584803133,https://cars.ksl.com/listing/5758416,27675,2015,Jeep,Wrangler,Sport Utility,37395.0,,Hyde Park,UT,Dealer,,gold,,Automatic,,6.0,Gasoline,4.0,,,4-Wheel Drive,1C4BJWEG3FL623425,23
2020-03-21,1584803136,https://cars.ksl.com/listing/6323997,1700,2004,Honda,Civic,Coupe,106500.0,Clean Title,Salt Lake City,UT,Owner,EX,blue,tan,Manual,,4.0,Gasoline,2.0,Good,Fair,FWD,1HGEM219X4L000953,7
2020-03-21,1584803136,https://cars.ksl.com/listing/5809266,27995,2016,Ford,F-150,Truck,70472.0,Clean Title,Lehi,UT,Dealer,XLT,copper,,Automatic,,8.0,Flex Fuel,,,,4-Wheel Drive,1FTEW1EF6GKD48116,31
2020-03-21,1584803137,https://cars.ksl.com/listing/6293959,7995,2013,Volkswagen,Passat,Sedan,41757.0,,Bountiful,UT,Dealer,TDI SE with Sunroof,candy white,,Automatic,,4.0,Diesel,4.0,,,,1VWBN7A39DC068116,20
2020-03-21,1584803138,https://cars.ksl.com/listing/6253822,59950,2019,Audi,Q8,Sport Utility,28407.0,,Salt Lake City,UT,Dealer,Prestige,white,black,Automatic,,6.0,Gasoline,4.0,,,AWD,WA1CVAF13KD014405,24
2020-03-21,1584803139,https://cars.ksl.com/listing/6270842,16900,2017,Nissan,Pathfinder,Sport Utility,28000.0,Clean Title,Bountiful,UT,Dealer,SV,blue,black,Automatic,,6.0,Gasoline,,,,,5N1DR2MN2HC910344,16
2020-03-21,1584803140,https://cars.ksl.com/listing/6323935,17837,2019,Nissan,Rogue,Sport Utility,34736.0,,North Salt Lake,UT,Dealer,SV,white,charcoal,Automatic,,4.0,Gasoline,4.0,,,AWD,KNMAT2MV6KP518086,6
2020-03-21,1584803141,https://cars.ksl.com/listing/6323957,25470,2020,Chevrolet,Malibu,Sedan,70.0,,South Jordan,UT,Dealer,RS,gray,jet black,Automatic,,4.0,Gasoline,4.0,,,,1G1ZG5ST0LF115134,0
2020-03-21,1584803145,https://cars.ksl.com/listing/6323912,10455,2017,Hyundai,Sonata,Sedan,74547.0,Clean Title,Taylorsville,UT,Dealer,2.4L,white,,Automatic,2.4,4.0,Gasoline,,,,,5NPE24AF4HH580216,1
2020-03-21,1584803148,https://cars.ksl.com/listing/6253821,22520,2019,Subaru,Crosstrek,Sport Utility,20236.0,,Salt Lake City,UT,Dealer,Premium,ice silver metallic,black,Automatic,,4.0,Gasoline,4.0,,,,JF2GTACC4K8280836,22
2020-03-21,1584803149,https://cars.ksl.com/listing/5760354,40899,2017,Ram,3500,Truck,49413.0,Clean Title,Ogden,UT,Dealer,SLT,white,gray,,,6.0,Diesel,4.0,,,4-Wheel Drive,3C63R3HL3HG614588,51
